e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2936658945062302,0.20133700081530684,0.08130529057804925,0.20357584803239562,0.25497407614782014,46.7596739894177,0.27484028095481344,0.20816675530310427,0.1866096091320168,0.15563788649224453,0.20073763800075622,2.04825304920755,0.5652402819510877,0.13214965252780358,0.6754315573643295,0.5652402819510876,0.5652402819510878,1.0177318434456033,1.0177318434456033,1.017731843445603,1.0177318434456037,1.0177318434456033,1.0177318434456033,0.13821899398268372,2.0482530492075495,0.741293855480236,0.11274872045657185
0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.055861110602734486,0.06384982248895395,0.03503579966202365,0.06459490137170566,0.08322062330189967,127.15302099327253,0.06092751231343552,0.06597231159818054,0.06863573139316494,0.049421613153578105,0.063252208498891,0.5330676178584584,0.25096900931462335,0.025137499771230518,0.1284805543862893,0.250969009314623,0.25096900931462196,0.4661821180354295,0.46618211803542964,0.46618211803542897,0.46618211803542897,0.4661821180354285,0.46618211803542803,0.059560859425440205,0.5330676178725489,0.3470603991845472,0.03575590059381421
1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.33746217319646393,0.045858105685925854,0.026396639519746926,0.04635578155463883,0.059692142542357426,51.4317355681941,0.039534349734036765,0.04736536479463256,0.05021583356983575,0.035555424266562045,0.04521274544633432,1.8947851980027797,0.19060122336063715,0.15185797793840877,0.776162998351867,0.19060122336063715,0.1906012233606372,0.3555219075371559,0.3555219075371559,0.35552190753715585,0.35552190753715573,0.3555219075371559,0.35552190753715596,0.04487428718356977,1.8947851980027801,0.2657733331700164,0.02568053918411848
1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.30675317497175403,0.20754196892660398,0.08282594935370095,0.20977340985462137,0.2622336462213384,48.17050454780533,0.2855318997317341,0.2145617548474655,0.19110168356609786,0.1604850902869311,0.2067896322920551,2.000378380473613,0.5755098827298158,0.013803892873728933,0.7055323024350342,0.5755098827298158,0.5755098827298157,1.0347962628607332,1.0347962628607335,1.0347962628607332,1.0347962628607337,1.0347962628607335,1.0347962628607335,0.1408041139012916,2.0003783804736126,0.7531880350581504,0.11622350259889824
1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.5855538935348502,0.3281167904309297,0.10675123057167644,0.32785702415792217,0.39411552440762804,76.09176071942171,0.49809312198911804,0.3379297586568401,0.26770999354135794,0.2563974589969391,0.3200616887511581,1.2724422991618187,0.7395882560450411,0.2634992520906826,0.13467739551301555,0.7395882560450381,0.7395882560450379,1.295431109448755,1.2954311094487543,1.2954311094487545,1.295431109448754,1.2954311094487536,1.2954311094487527,0.18147709197184994,1.272442299161724,0.9324769255050543,0.18374540264132064
1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3272375457563726,0.07205150453632982,0.038710174984722734,0.07291679243575265,0.09391572408661586,50.35313238827716,0.9532224551935505,0.07445839197430942,0.07678740014324059,0.05573509227184574,0.07150723535832774,1.9289527582162778,0.2764031521474653,0.14725689559036767,0.752646355239657,0.27640315214746375,0.27640315214746775,0.5124574617545906,0.5124574617545907,0.5124574617545907,0.5124574617545908,0.5124574617545908,0.5124574617545906,0.06580729747402865,1.928952758217478,0.3808428668065323,0.0403488425403447
1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.31774003372211235,0.10083335088345764,0.050465640341681814,0.10213565068024816,0.13115227205022076,49.344888768202004,0.7897220355104533,0.10425142181043093,0.1041962339297614,2.194317723396809,0.10054499421167704,1.9615590444050661,0.35697187411178033,0.14298301517495057,0.7308020775608584,0.3569718741118548,0.35697187411161996,0.6574770717286936,0.6574770717286941,0.6574770717286941,0.6574770717286967,0.6574770717286955,0.6574770717286872,0.08579158858085909,1.961559044409603,0.48589389456695703,0.05646667649473629
1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2803477983914415,1.6260198395740681,0.03421381187070354,0.06278137099430452,0.0808858985687195,45.30970157627012,0.46510537547620906,0.06412276683390254,0.06683842673551982,0.8482247102565332,0.06145489885211266,2.098925105102814,0.6831687232260722,0.1261565092761487,0.6447999363003155,0.6831687232260729,0.6831687232260718,0.4557663362906736,0.45576633629067437,0.4557663362906741,0.45576633629067403,0.45576633629067403,0.45576633629067415,0.058163480180196014,2.098925105102885,0.3394393759302822,0.9105711101614783
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.28125613752641454,1.4938436400010986,0.03879876366855667,0.07312188822552586,0.09417889024478834,45.409073879835134,0.44676562819801097,3.992046531415075,0.0769863266991009,0.7806193573299985,0.07171081984842813,2.095403446476896,0.6750599519685069,0.12656526188688655,0.6468891163107534,0.6750599519685069,0.6750599519685067,0.5135674655363991,0.5135674655363986,0.5135674655363985,0.5135674655363985,0.5135674655363986,0.5135674655363986,0.06595789823654634,2.095403446476902,0.38165166906330583,0.8365524384006153
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3324655529420101,0.152704316911988,0.028236513860490624,0.9766734923466408,0.06452010202520594,50.9055016283561,0.05949258975015284,0.3624028881289326,0.054052576872872446,0.07494002173372585,0.04890159999270264,1.911364223583462,0.232413181199492,0.14960949882390454,0.7646707717666231,0.23241318119933876,0.23241318119935717,0.37931194492798254,0.3793119449280386,0.37931194492808495,0.3793119449279857,0.37931194492798487,0.3793119449279921,0.04800207356283406,1.9113642235456214,0.283307797802339,0.08551441747071328
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.32398691339106245,0.15591655754637038,0.039348651961933344,0.6837975669167299,0.09581809905628039,50.00875294521855,0.08818662281111043,0.30201618190740515,0.07822364285378548,0.0881320254169752,1.7256915345035915,1.9400163215386106,0.3038824089137451,0.1457941110259781,0.7451699007994436,0.30388240891374524,0.3038824089137451,0.5204515456015228,0.5204515456015228,0.5204515456015228,0.5204515456015228,0.5204515456015228,0.5204515456015227,0.06689270833528668,1.9400163215386101,0.3866661289309495,0.08731327222596742
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.32970579385551924,0.1528458497882222,0.03184459445735251,0.8645388239663936,7.1587850419313375,50.614145066088334,0.06793562811605448,0.3390261594226708,0.06171117210146785,0.07886994885788186,2.3922081446712204,1.9206176473841006,0.2556033884137275,0.14836760723498366,0.7583233258676941,0.25560338841372754,0.2556033884137276,0.4256131009460507,0.4256131009460507,0.4256131009460507,0.4256131009460506,0.42561310094605065,0.42561310094605065,0.05413581057749926,1.9206176473841003,0.3173414797910522,0.08559367588140443
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3345176235248633,0.06446649682383251,0.02940266590449884,0.16280972135514235,1.0766436610537635,51.12181878513488,0.9602963251764564,0.09108940336339173,2.8043578723205793,0.044612845928026446,0.37770356507577285,1.9045283571291058,0.21521435832854666,0.1505329305861885,0.7693905341071855,0.2152143583285466,0.21521435832854663,0.39432747843574706,0.39432747843574695,0.3943274784357469,0.39432747843574717,0.394327478435747,0.394327478435747,0.04998453203764802,1.904528357129106,0.2943584143604509,0.03610123822134621
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,50.0,50.0,0.15,0.29432178702342254,0.19845620187153584,0.11197560163710073,0.20262310840706474,0.26203520319212953,46.83070234730048,0.28597667636603136,0.20583853495169793,0.20268344293551474,0.1531983060904976,0.20241030793068518,2.0458096175860185,0.5594845931177345,0.13244480416054014,0.6769401101538718,0.5594845931177345,0.5594845931177345,1.0078337131874089,1.0078337131874089,1.0078337131874089,1.0078337131874089,1.0078337131874089,1.0078337131874089,0.019035852278307126,2.0458096175860185,0.9697620086307948,0.11113547304806008
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,50.0,50.0,0.15,0.045973049998461926,0.05557523714409541,0.031165549547595782,0.05620335151391416,0.07240732477643759,5.053450233038588,0.05076518517013004,0.057413194137084005,0.06025608481039361,0.04304783452765821,0.05494175650007578,0.45619221422602213,0.2240283117337892,0.02068787249930787,0.10573801499646242,0.22402831173378918,0.22402831173378915,0.4169344906668849,0.4169344906668848,0.4169344906668849,0.4169344906668849,0.41693449066688487,0.41693449066688487,0.05298143423091283,0.4561922142260219,0.31097162220505925,0.031122132800693432
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,50.0,50.0,0.15,0.2967680911031471,0.18793083455991827,0.23562244377165326,0.1990668684487834,0.28907398825734765,47.09531392741607,0.3275585484963472,0.19726262097107994,0.26576099717771584,0.14433198714323822,0.20870853454372754,2.0367380757856552,0.5380592157157544,0.1335456409964162,0.6825666095372384,0.538059215715759,0.5380592157157649,0.970877164077976,0.970877164077975,0.9708771640779743,0.9708771640779731,0.9708771640779745,0.9708771640779791,0.40055815441181053,2.0367380757870563,0.16976085525435733,0.10524126735355424
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,50.0,50.0,0.15,0.2965862825766868,0.21971903891145333,0.08571032875783571,0.2219057232845837,0.2763429524594689,47.0756645510603,0.2755340419350163,0.2271009614597374,0.19974073388325708,0.15788605622488805,0.21860782488252725,2.0374100140380436,0.5396492870323523,0.13346382715950905,0.6821484499263796,0.5396492870323782,0.5396492870323835,1.0669943078857218,1.0669943078857214,1.066994307885722,1.066994307885724,1.0669943078857322,1.0669943078857396,0.1457075588883207,2.037410014047005,0.7755791901090869,0.012304266179041389
